 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  31. 7.2019    Time:  14:44:26
 Units: L = cm   , T = sec  , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  28    -2.6180   -1984.436 0.1792   0.1216E-07  0.2786E-04 -0.7719E-05  0.0000E+00      -1  -0.180E+00   20.00
  29    -2.6793   -2024.582 0.1782   0.1160E-07  0.2717E-04 -0.7836E-05  0.0000E+00      -1  -0.182E+00   20.00
  30    -2.7382   -2065.595 0.1773   0.1102E-07  0.2646E-04 -0.7945E-05  0.0000E+00      -1  -0.185E+00   20.00
  31    -2.7945   -2107.519 0.1763   0.1043E-07  0.2573E-04 -0.8046E-05  0.0000E+00      -1  -0.187E+00   20.00
  32    -2.8483   -2150.423 0.1753   0.9831E-08  0.2499E-04 -0.8139E-05  0.0000E+00      -1  -0.189E+00   20.00
  33    -2.8995   -2194.404 0.1742   0.9214E-08  0.2423E-04 -0.8226E-05  0.0000E+00      -1  -0.191E+00   20.00
  34    -2.9482   -2239.602 0.1732   0.8580E-08  0.2344E-04 -0.8305E-05  0.0000E+00      -1  -0.193E+00   20.00
  35    -2.9943   -2286.216 0.1721   0.7925E-08  0.2264E-04 -0.8379E-05  0.0000E+00      -1  -0.195E+00   20.00
  36    -3.0379   -2334.539 0.1710   0.7247E-08  0.2180E-04 -0.8446E-05  0.0000E+00      -1  -0.197E+00   20.00
  37    -3.0790   -2385.014 0.1698   0.6538E-08  0.2093E-04 -0.8508E-05  0.0000E+00      -1  -0.198E+00   20.00
  38    -3.1175   -2438.336 0.1686   0.5790E-08  0.2000E-04 -0.8565E-05  0.0000E+00      -1  -0.199E+00   20.00
  39    -3.1535   -2494.760 0.1674   0.5163E-08  0.1916E-04 -0.8609E-05  0.0000E+00      -1  -0.200E+00   20.00
  40    -3.1869   -2552.106 0.1665   0.4892E-08  0.1861E-04 -0.8639E-05  0.0000E+00      -1  -0.201E+00   20.00
  41    -3.2178   -2608.252 0.1656   0.4627E-08  0.1808E-04 -0.8664E-05  0.0000E+00      -1  -0.202E+00   20.00
  42    -3.2462   -2662.917 0.1647   0.4370E-08  0.1755E-04 -0.8684E-05  0.0000E+00      -1  -0.202E+00   20.00
  43    -3.2720   -2715.763 0.1639   0.4120E-08  0.1705E-04 -0.8700E-05  0.0000E+00      -1  -0.202E+00   20.00
  44    -3.2953   -2766.395 0.1630   0.3882E-08  0.1656E-04 -0.8711E-05  0.0000E+00      -1  -0.203E+00   20.00
  45    -3.3160   -2814.338 0.1623   0.3656E-08  0.1611E-04 -0.8720E-05  0.0000E+00      -1  -0.203E+00   20.00
  46    -3.3342   -2859.033 0.1616   0.3445E-08  0.1568E-04 -0.8725E-05  0.0000E+00      -1  -0.203E+00   20.00
  47    -3.3499   -2899.820 0.1609   0.3252E-08  0.1529E-04 -0.8729E-05  0.0000E+00      -1  -0.203E+00   20.00
  48    -3.3630   -2903.607 0.3392   0.5701E-07  0.1900E-05 -0.8731E-05  0.0000E+00      -1  -0.203E+00   20.00
  49    -3.4910   -2923.088 0.3391   0.5698E-07  0.1958E-05 -0.8732E-05  0.0000E+00      -1  -0.203E+00   20.00
  50    -3.6190   -2942.583 0.3391   0.5694E-07  0.2016E-05 -0.8732E-05  0.0000E+00      -1  -0.203E+00   20.00
  51    -3.7470   -2962.090 0.3391   0.5691E-07  0.2073E-05 -0.8733E-05  0.0000E+00      -1  -0.203E+00   20.00
end


 Time:    41154.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -2196.067 0.1742   0.9190E-08  0.2420E-04  0.6555E-11  0.0000E+00      -1   0.153E-06   20.00
   2    -0.1300   -2196.652 0.1742   0.9182E-08  0.2419E-04 -0.1001E-06  0.0000E+00      -1  -0.233E-02   20.00
   3    -0.2574   -2198.618 0.1742   0.9154E-08  0.2415E-04 -0.1991E-06  0.0000E+00      -1  -0.463E-02   20.00
   4    -0.3824   -2201.893 0.1741   0.9108E-08  0.2410E-04 -0.2959E-06  0.0000E+00      -1  -0.689E-02   20.00
   5    -0.5047   -2206.411 0.1740   0.9045E-08  0.2402E-04 -0.3904E-06  0.0000E+00      -1  -0.908E-02   20.00
   6    -0.6246   -2212.114 0.1738   0.8965E-08  0.2392E-04 -0.4826E-06  0.0000E+00      -1  -0.112E-01   20.00
   7    -0.7418   -2218.949 0.1737   0.8869E-08  0.2380E-04 -0.5723E-06  0.0000E+00      -1  -0.133E-01   20.00
   8    -0.8566   -2226.868 0.1735   0.8758E-08  0.2366E-04 -0.6597E-06  0.0000E+00      -1  -0.154E-01   20.00
   9    -0.9688   -2235.831 0.1733   0.8632E-08  0.2351E-04 -0.7445E-06  0.0000E+00      -1  -0.173E-01   20.00
  10    -1.0785   -2245.799 0.1730   0.8492E-08  0.2334E-04 -0.8268E-06  0.0000E+00      -1  -0.192E-01   20.00
  11    -1.1856   -2256.739 0.1728   0.8339E-08  0.2315E-04 -0.9066E-06  0.0000E+00      -1  -0.211E-01   20.00
  12    -1.2902   -2268.624 0.1725   0.8172E-08  0.2294E-04 -0.9839E-06  0.0000E+00      -1  -0.229E-01   20.00
  13    -1.3922   -2281.431 0.1722   0.7992E-08  0.2272E-04 -0.1059E-05  0.0000E+00      -1  -0.246E-01   20.00
  14    -1.4917   -2295.143 0.1719   0.7800E-08  0.2248E-04 -0.1131E-05  0.0000E+00      -1  -0.263E-01   20.00
  15    -1.5887   -2309.748 0.1716   0.7595E-08  0.2223E-04 -0.1201E-05  0.0000E+00      -1  -0.279E-01   20.00
  16    -1.6831   -2325.240 0.1712   0.7377E-08  0.2196E-04 -0.1268E-05  0.0000E+00      -1  -0.295E-01   20.00
  17    -1.7750   -2341.620 0.1708   0.7147E-08  0.2168E-04 -0.1334E-05  0.0000E+00      -1  -0.310E-01   20.00
  18    -1.8643   -2358.900 0.1704   0.6905E-08  0.2138E-04 -0.1396E-05  0.0000E+00      -1  -0.325E-01   20.00
  19    -1.9511   -2377.099 0.1700   0.6649E-08  0.2106E-04 -0.1457E-05  0.0000E+00      -1  -0.339E-01   20.00
  20    -2.0354   -2396.251 0.1695   0.6380E-08  0.2073E-04 -0.1516E-05  0.0000E+00      -1  -0.353E-01   20.00
  21    -2.1171   -2416.405 0.1691   0.6097E-08  0.2038E-04 -0.1572E-05  0.0000E+00      -1  -0.366E-01   20.00
  22    -2.1963   -2437.633 0.1686   0.5800E-08  0.2001E-04 -0.1627E-05  0.0000E+00      -1  -0.379E-01   20.00
  23    -2.2729   -2460.033 0.1680   0.5485E-08  0.1963E-04 -0.1681E-05  0.0000E+00      -1  -0.391E-01   20.00
  24    -2.3470   -2483.608 0.1675   0.5215E-08  0.1927E-04 -0.1727E-05  0.0000E+00      -1  -0.402E-01   20.00
  25    -2.4185   -2507.766 0.1672   0.5101E-08  0.1904E-04 -0.1763E-05  0.0000E+00      -1  -0.410E-01   20.00
  26    -2.4876   -2532.036 0.1668   0.4987E-08  0.1881E-04 -0.1793E-05  0.0000E+00      -1  -0.417E-01   20.00
  27    -2.5540   -2556.358 0.1664   0.4872E-08  0.1857E-04 -0.1822E-05  0.0000E+00      -1  -0.424E-01   20.00
  28    -2.6180   -2580.669 0.1660   0.4757E-08  0.1834E-04 -0.1848E-05  0.0000E+00      -1  -0.430E-01   20.00
  29    -2.6793   -2604.908 0.1656   0.4643E-08  0.1811E-04 -0.1872E-05  0.0000E+00      -1  -0.436E-01   20.00
  30    -2.7382   -2629.012 0.1652   0.4529E-08  0.1788E-04 -0.1893E-05  0.0000E+00      -1  -0.440E-01   20.00
  31    -2.7945   -2652.915 0.1649   0.4417E-08  0.1765E-04 -0.1912E-05  0.0000E+00      -1  -0.445E-01   20.00
  32    -2.8483   -2676.551 0.1645   0.4305E-08  0.1742E-04 -0.1929E-05  0.0000E+00      -1  -0.449E-01   20.00
  33    -2.8995   -2699.854 0.1641   0.4195E-08  0.1720E-04 -0.1945E-05  0.0000E+00      -1  -0.453E-01   20.00
  34    -2.9482   -2722.753 0.1637   0.4087E-08  0.1698E-04 -0.1958E-05  0.0000E+00      -1  -0.456E-01   20.00
  35    -2.9943   -2745.177 0.1634   0.3982E-08  0.1677E-04 -0.1970E-05  0.0000E+00      -1  -0.458E-01   20.00
  36    -3.0379   -2767.050 0.1630   0.3878E-08  0.1656E-04 -0.1980E-05  0.0000E+00      -1  -0.461E-01   20.00
  37    -3.0790   -2788.298 0.1627   0.3778E-08  0.1635E-04 -0.1989E-05  0.0000E+00      -1  -0.463E-01   20.00
  38    -3.1175   -2808.840 0.1624   0.3681E-08  0.1616E-04 -0.1996E-05  0.0000E+00      -1  -0.464E-01   20.00
  39    -3.1535   -2828.595 0.1621   0.3588E-08  0.1597E-04 -0.2002E-05  0.0000E+00      -1  -0.466E-01   20.00
  40    -3.1869   -2847.480 0.1618   0.3499E-08  0.1579E-04 -0.2007E-05  0.0000E+00      -1  -0.467E-01   20.00
  41    -3.2178   -2865.408 0.1615   0.3415E-08  0.1562E-04 -0.2011E-05  0.0000E+00      -1  -0.468E-01   20.00
